key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
276	G	IV	12	11	4	36.4	1	3	4 3 4 6 2 5 3 2 1 5 1	['4 3 4', '3 2 1']	['V2 I6 IV', 'I6 V43 I']	['3 4']	['I6 IV']	['4 3', '3 2 1']	['V2 I6', 'I6 V43 I']	('c08n01_ouverture', 24)	('c08n01_ouverture', 35)
277	G	I	4	4	3	75.0	0	3	5 4 3 2	['5 4 3 2']	['V V2 I6 V43']	[]	[]	['5 4 3 2']	['V V2 I6 V43']	('c08n01_ouverture', 36)	('c08n01_ouverture', 39)
278	G	IV	1	1	0	0.0	0	0	1	[]	[]	[]	[]	[]	[]	('c08n01_ouverture', 40)	('c08n01_ouverture', 40)
279	G	I	18	14	3	21.4	0	3	5 1 4 3 1 5 1 6 4 3 2 5 1 5	['4 4 3', '4 3 3 2']	['IVM7 ii6 iii7', 'ii6 iii7 I6 ii7']	[]	[]	['4 4 3', '4 3 3 2']	['IVM7 ii6 iii7', 'ii6 iii7 I6 ii7']	('c08n01_ouverture', 42)	('c08n01_ouverture', 59)
280	G	V	17	14	6	42.9	1	5	4 3 2 5 1 7 b7 3 6 5 1 4 5 1	['4 4 3 3 2', '1 7 b7', '6 5', '4 5 5']	['IVM7 ii6 iii7 I6 ii7', 'I V6 v6', 'IV6 V7', 'ii65 V(4) V']	['4 5 5']	['ii65 V(4) V']	['4 4 3 3 2', '1 7 b7', '6 5']	['IVM7 ii6 iii7 I6 ii7', 'I V6 v6', 'IV6 V7']	('c08n01_ouverture', 60)	('c08n01_ouverture', 76)
281	G	I	5	5	1	20.0	1	0	3 4 2 5 1	['3 4']	['I6 IV']	['3 4']	['I6 IV']	[]	[]	('c08n01_ouverture', 77)	('c08n01_ouverture', 81)
282	G	vi	14	11	5	45.5	5	0	6 4 5 #7 1 3 4 5 1 #3 4	['4 4 5', '#7 #7 1', '3 4 5 5', '#3 4']	['iv ii%65 V', 'V6 V65 i(94)', 'i6 ii%65 V(4) V', 'V65/iv IV']	['4 4 5', '#7 #7 1', '3 4 5 5', '#3 4']	['iv ii%65 V', 'V6 V65 i(94)', 'i6 ii%65 V(4) V', 'V65/iv IV']	[]	[]	('c08n01_ouverture', 82)	('c08n01_ouverture', 95)
283	G	V	5	5	2	40.0	2	0	2 3 5 7 1	['2 3', '7 1']	['V43 I6', 'V65 I']	['2 3', '7 1']	['V43 I6', 'V65 I']	[]	[]	('c08n01_ouverture', 96)	('c08n01_ouverture', 100)
284	G	I	5	5	2	40.0	2	0	2 3 5 7 1	['2 3', '7 1']	['V43 I6', 'V65 I']	['2 3', '7 1']	['V43 I6', 'V65 I']	[]	[]	('c08n01_ouverture', 101)	('c08n01_ouverture', 105)
285	G	IV	7	6	2	33.3	1	1	4 3 1 4 5 1	['4 3', '4 5 5']	['V2 I6', 'ii65 V(4) V']	['4 5 5']	['ii65 V(4) V']	['4 3']	['V2 I6']	('c08n01_ouverture', 106)	('c08n01_ouverture', 112)
286	G	I	31	29	10	34.5	7	3	6 3 5 2 4 1 5 2 4 6 1 3 4 1 5 6 7 1 3 4 #4 5 1 4 3 2 1 5 1	['3 4', '5 6 6 7 1', '3 4 #4 5', '4 3 2 1']	['I6 ii65', 'iii6 vi7 IV6 V65 I', 'V65/IV IV V65/V V', 'IV I6 V43 I']	['3 4', '5 6 6 7 1', '3 4 #4 5']	['I6 ii65', 'iii6 vi7 IV6 V65 I', 'V65/IV IV V65/V V']	['4 3 2 1']	['IV I6 V43 I']	('c08n01_ouverture', 113)	('c08n01_ouverture', 143)
287	g	i	16	16	9	56.2	7	2	1 5 #6 #7 1 3 4 5 1 6 4 5 4 3 #7 1	['5 #6 #7 1', '3 4 5', '4 5 4 3', '#7 1']	['V IV6 V65 i', 'i6 ii%65 V', 'ii%65 V V2 i6', 'V65 I']	['5 #6 #7 1', '3 4 5', '4 5', '#7 1']	['V IV6 V65 i', 'i6 ii%65 V', 'ii%65 V', 'V65 I']	['5 4 3']	['V V2 i6']	('c08n02_ritournele', 0)	('c08n02_ritournele', 15)
288	g	iv	4	4	2	50.0	1	1	4 3 #7 1	['4 3', '#7 1']	['V2 i6', 'V65 I']	['#7 1']	['V65 I']	['4 3']	['V2 i6']	('c08n02_ritournele', 16)	('c08n02_ritournele', 19)
289	g	VII	7	6	2	33.3	2	0	6 7 1 3 5 1	['6 7 1']	['IV6 V65 I']	['6 7 1']	['IV6 V65 I']	[]	[]	('c08n02_ritournele', 20)	('c08n02_ritournele', 26)
290	g	iv	4	4	2	50.0	0	2	3 2 1 3	['3 2 1']	['#vio64 #viio6 i']	[]	[]	['3 2 1']	['#vio64 #viio6 i']	('c08n02_ritournele', 27)	('c08n02_ritournele', 30)
291	g	i	11	6	3	50.0	1	2	4 1 7 1 6 5	['1 1 7 1', '6 6 5 5 5 5']	['i V43/VII VII i', 'VIM7 ii%43 V V i64 V7']	['7 1']	['VII i']	['1 1 7', '6 6 5 5 5 5']	['i V43/VII VII', 'VIM7 ii%43 V V i64 V7']	('c08n02_ritournele', 31)	('c08n02_ritournele', 41)
292	g	iv	7	6	2	33.3	0	2	3 2 1 5 1 4	['3 3 2 1']	['III+ #vio64 #viio6 i']	[]	[]	['3 3 2 1']	['III+ #vio64 #viio6 i']	('c08n02_ritournele', 42)	('c08n02_ritournele', 48)
293	g	III	10	8	1	12.5	1	0	3 4 2 5 3 1 5 1	['3 4']	['I6 IV']	['3 4']	['I6 IV']	[]	[]	('c08n02_ritournele', 49)	('c08n02_ritournele', 58)
294	g	i	4	3	2	66.7	0	2	2 1 #7	['2 1 #7 #7']	['V43 i V6 V65']	[]	[]	['2 1 #7 #7']	['V43 i V6 V65']	('c08n02_ritournele', 59)	('c08n02_ritournele', 62)
295	g	v	13	12	2	16.7	1	1	4 2 1 5 3 1 6 4 5 1 5 1	['2 1', '4 5']	['V43 i', 'ii%65 V']	['4 5']	['ii%65 V']	['2 1']	['V43 i']	('c08n02_ritournele', 63)	('c08n02_ritournele', 75)
296	g	i	13	11	4	36.4	0	4	5 1 4 2 5 4 3 2 1 5 1	['5 4 3 3 2 1']	['V V2 III+7 #vio64 #viio6 i']	[]	[]	['5 4 3 3 2 1']	['V V2 III+7 #vio64 #viio6 i']	('c08n02_ritournele', 76)	('c08n02_ritournele', 88)
297	g	iv	16	13	8	61.5	2	6	5 4 3 4 6 4 5 4 3 2 1 5 1	['5 4 3 4 4', '4 5 4 3 3 2 1']	['V V2 i6 iv7 ii%65', 'ii%65 V V2 III+7 #vio64 #viio6 i']	['3 4 4', '4 5']	['i6 iv7 ii%65', 'ii%65 V']	['5 4 3', '5 4 3 3 2 1']	['V V2 i6', 'V V2 III+7 #vio64 #viio6 i']	('c08n02_ritournele', 89)	('c08n02_ritournele', 104)
298	g	i	17	15	9	60.0	5	4	4 3 2 1 #7 1 5 #3 4 6 2 3 4 5 1	['4 3 2 1 #7 1', '#3 4', '2 3 3 4 5 5']	['IV IV2 V43 i V65 i', 'V65/iv iv', 'V43 i6(11#72) i6 ii%65 V V7']	['#7 1', '#3 4', '2 3 3 4 5 5']	['V65 i', 'V65/iv iv', 'V43 i6(11#72) i6 ii%65 V V7']	['4 3 2 1 #7']	['IV IV2 V43 i V65']	('c08n02_ritournele', 105)	('c08n02_ritournele', 121)
299	g	i	27	23	8	34.8	1	7	1 7 6 4 5 3 2 5 1 7 6 4 7 5 1 4 7 6 5 1 5 1 4	['1 7 6', '4 5', '3 2', '1 7 6', '7 7 6 6 5']	['i v6 ii%43', 'ii%65 V', 'i6 ii%7', 'i i2 VI', 'V7/III III64 vi%7 iio64 V7']	['4 5']	['ii%65 V']	['1 7 6', '3 2', '1 7 6', '7 7 6 6 5']	['i v6 ii%43', 'i6 ii%7', 'i i2 VI', 'V7/III III64 vi%7 iio64 V7']	('c08n03_air', 0)	('c08n03_air', 26)
300	g	III	18	16	3	18.8	3	0	7 2 5 1 4 #4 5 3 1 4 5 1 5 2 6 3	['4 #4 5', '4 5 5']	['IVM7 V65/V V', 'ii65 V V7']	['4 #4 5', '4 5 5']	['IVM7 V65/V V', 'ii65 V V7']	[]	[]	('c08n03_air', 27)	('c08n03_air', 44)
301	g	i	19	18	6	33.3	2	4	4 3 2 1 #7 1 6 1 4 2 #7 5 3 6 4 5 1 5	['4 3 2 1 #7 1', '4 5 5']	['V2 i6 V43 i V65 i', 'ii%65 V V7']	['#7 1', '4 5 5']	['V65 i', 'ii%65 V V7']	['4 3 2 1 #7']	['V2 i6 V43 i V65']	('c08n03_air', 45)	('c08n03_air', 63)
302	g	i	24	20	8	40.0	3	5	1 3 2 1 #7 5 1 4 5 1 2 1 #7 5 1 4 5 1 4 7	['3 2 1 #7', '4 5 5', '1 1 2 1 #7', '4 5 5']	['i6 V43 i V65', 'ii%65 V(64) V', 'i i V43 i V65', 'ii%65 V(4) V']	['4 5 5', '1 1 2', '4 5 5']	['ii%65 V(64) V', 'i i V43', 'ii%65 V(4) V']	['3 2 1 #7', '2 1 #7']	['i6 V43 i V65', 'V43 i V65']	('c08n04_air_tendre', 0)	('c08n04_air_tendre', 23)
303	g	III	11	10	1	10.0	0	1	7 5 1 3 1 4 2 1 5 1	['2 1']	['V43 I']	[]	[]	['2 1']	['V43 I']	('c08n04_air_tendre', 24)	('c08n04_air_tendre', 34)
304	g	VII	8	8	2	25.0	0	2	#4 2 5 3 2 1 5 1	['3 2 1']	['I6 V43 I']	[]	[]	['3 2 1']	['I6 V43 I']	('c08n04_air_tendre', 35)	('c08n04_air_tendre', 42)
305	g	v	8	6	4	66.7	3	1	3 4 5 4 5 1	['3 4 4 5 4 5 5']	['i6 iv7 ii%65 V iv7(9) V(4) V']	['3 4 4 5', '4 5 5']	['i6 iv7 ii%65 V', 'iv7(9) V(4) V']	['5 4']	['V iv7(9)']	('c08n04_air_tendre', 43)	('c08n04_air_tendre', 50)
306	G	I	13	12	4	33.3	3	1	1 3 5 1 7 1 3 4 2 3 1 5	['1 7 1 1', '3 4', '2 3']	['I V65 I I', 'IM65 IV', 'ii7 I6']	['7 1 1', '3 4', '2 3']	['V65 I I', 'IM65 IV', 'ii7 I6']	['1 7']	['I V65']	('c08n05_air_leger', 0)	('c08n05_air_leger', 12)
307	G	V	14	13	8	61.5	5	3	1 7 1 7 1 3 4 5 6 5 3 5 1	['1 7 1 7 1', '3 4 5 6 5']	['I V65 I V65 I', 'I6 ii65 I64 ii43 V']	['7 1', '7 1', '3 4 5 6']	['V65 I', 'V65 I', 'I6 ii65 I64 ii43']	['1 7', '1 7', '6 5']	['I V65', 'I V65', 'ii43 V']	('c08n05_air_leger', 13)	('c08n05_air_leger', 26)
308	G	I	44	38	15	39.5	10	5	3 1 4 2 3 1 2 7 5 1 3 4 6 5 1 3 4 2 3 2 1 5 6 4 5 1 3 1 4 2 1 2 1 5 6 4 5 1	['2 3', '1 2', '3 4', '6 5 5', '3 4', '2 3 2 1', '5 6', '4 5 5 5', '2 1 2 1', '5 6', '4 5 5 5']	['ii7 I6', 'I ii', 'I6 ii65', 'ii43 V V7', 'IM65 IV', 'ii7 I6 V43 I', 'V ii43', 'ii65 V(64) V V7', 'ii7 I V43 I', 'V ii43', 'ii65 V(64) V V7']	['2 3', '1 2', '3 4', '3 4', '2 3', '5 6', '4 5 5 5', '1 2', '5 6', '4 5 5 5']	['ii7 I6', 'I ii', 'I6 ii65', 'IM65 IV', 'ii7 I6', 'V ii43', 'ii65 V(64) V V7', 'I V43', 'V ii43', 'ii65 V(64) V V7']	['6 5 5', '3 2 1', '2 1', '2 1']	['ii43 V V7', 'I6 V43 I', 'ii7 I', 'V43 I']	('c08n05_air_leger', 27)	('c08n05_air_leger', 70)
309	G	I	23	19	11	57.9	6	5	1 2 3 1 4 2 1 7 6 5 1 3 4 5 6 7 5 1 7	['1 2 3', '2 1 7 6 5', '3 4 5 5 6 6 7', '1 1 1 7']	['I V43 I6', 'V43 I V6 ii43 V7', 'I6 ii65 V(4) V7 vi IV6 V65', 'I I IV64 V6']	['1 2 3', '3 4 5 5 6 6 7']	['I V43 I6', 'I6 ii65 V(4) V7 vi IV6 V65']	['2 1 7 6 5', '1 1 1 7']	['V43 I V6 ii43 V7', 'I I IV64 V6']	('c08n06_Loure', 0)	('c08n06_Loure', 22)
310	G	V	20	19	7	36.8	2	5	2 5 1 7 1 5 4 3 1 5 4 3 1 5 3 6 4 5 1	['1 7 1', '5 4 3', '5 4 3', '4 5 5']	['I V65 I', 'V V2 I6', 'V V2 I6', 'ii65 V(4) V']	['7 1', '4 5 5']	['V65 I', 'ii65 V(4) V']	['1 7', '5 4 3', '5 4 3']	['I V65', 'V V2 I6', 'V V2 I6']	('c08n06_Loure', 23)	('c08n06_Loure', 42)
311	G	vi	22	20	9	45.0	4	5	#7 5 1 7 5 6 5 4 5 4 3 6 2 5 1 3 4 5 1 6	['1 7', '5 6 5 4 5 4 3', '3 4 5 5']	['i v6', 'III+6 VI i64 ii%65 V V2 i6', 'i6 ii%65 V V7']	['5 6', '4 5', '3 4 5 5']	['III+6 VI', 'ii%65 V', 'i6 ii%65 V V7']	['1 7', '6 5 4', '5 4 3']	['i v6', 'VI i64 ii%65', 'V V2 i6']	('c08n06_Loure', 43)	('c08n06_Loure', 64)
312	G	ii	13	12	4	33.3	2	2	2 1 5 1 5 1 #7 1 6 4 5 1	['2 1', '1 #7 1', '4 5 5']	['V43 i', 'i V65 i', 'ii%65 V V7']	['#7 1', '4 5 5']	['V65 i', 'ii%65 V V7']	['2 1', '1 #7']	['V43 i', 'i V65']	('c08n06_Loure', 65)	('c08n06_Loure', 77)
313	G	I	34	32	13	40.6	6	7	7 6 5 7 5 1 3 1 4 3 2 1 5 3 1 4 3 2 5 3 1 5 1 3 4 5 6 7 1 4 5 1	['7 6 5', '4 3 2 1', '4 3 2', '3 4 5 6 7 1', '4 5 5']	['V6 V43/V V', 'IV I6 V43 I', 'IV I6 ii7', 'I6 ii65 V7 vi V65 I', 'ii65 V V7']	['3 4 5 6 7 1', '4 5 5']	['I6 ii65 V7 vi V65 I', 'ii65 V V7']	['7 6 5', '4 3 2 1', '4 3 2']	['V6 V43/V V', 'IV I6 V43 I', 'IV I6 ii7']	('c08n06_Loure', 78)	('c08n06_Loure', 111)
314	g	i	14	13	4	30.8	1	3	1 #7 1 3 6 4 2 5 3 2 1 4 7	['1 #7 1', '3 2 1']	['i V65 i', 'i6 V43 i']	['#7 1']	['V65 i']	['1 #7', '3 2 1']	['i V65', 'i6 V43 i']	('c08n07_air', 0)	('c08n07_air', 13)
315	g	v	7	6	2	33.3	2	0	3 4 5 1 5 1	['3 4 5']	['i6 ii%65 V']	['3 4 5']	['i6 ii%65 V']	[]	[]	('c08n07_air', 14)	('c08n07_air', 20)
316	g	III	30	29	10	34.5	3	7	1 7 1 3 1 4 3 2 1 5 3 6 #4 5 3 1 6 3 1 4 3 2 1 5 3 6 4 5 1	['1 7 1', '4 3 2 1', '#4 5', '4 3 2 1', '4 5 5']	['I V65 I', 'IV I6 V43 I', 'V65/V V', 'IV I6 V43 I', 'ii65 V(64) V']	['7 1', '#4 5', '4 5 5']	['V65 I', 'V65/V V', 'ii65 V(64) V']	['1 7', '4 3 2 1', '4 3 2 1']	['I V65', 'IV I6 V43 I', 'IV I6 V43 I']	('c08n07_air', 21)	('c08n07_air', 50)
317	g	iv	6	6	3	50.0	2	1	5 3 #7 1 2 1	['#7 1 2 1']	['V65 i V43 i']	['#7 1 2']	['V65 i V43']	['2 1']	['V43 i']	('c08n07_air', 51)	('c08n07_air', 56)
318	g	i	16	14	5	35.7	1	4	3 2 1 5 1 4 2 3 5 4 3 1 5 1	['3 2 1', '2 3', '5 4 3']	['i6 V43 i', 'ii i6', 'V V2 i6']	['2 3']	['ii i6']	['3 2 1', '5 4 3']	['i6 V43 i', 'V V2 i6']	('c08n07_air', 57)	('c08n07_air', 72)
319	G	I	15	11	5	45.5	2	3	1 7 6 3 4 5 1 5 7 6 4	['1 1 7 6', '3 3 4 5 5', '7 6']	['I IV64 V6 vi', 'I6 IM65 ii65 V(4) V7', 'V6 vi']	['3 3 4 5 5']	['I6 IM65 ii65 V(4) V7']	['1 1 7 6', '7 6']	['I IV64 V6 vi', 'V6 vi']	('c08n08_sarabande', 0)	('c08n08_sarabande', 14)
320	G	v	7	5	3	60.0	1	2	6 5 4 5 1	['6 5 4 5 5']	['ii%43 V IV7 V(4) V']	['4 5 5']	['IV7 V(4) V']	['6 5 4']	['ii%43 V IV7']	('c08n08_sarabande', 15)	('c08n08_sarabande', 21)
321	G	I	6	6	1	16.7	0	1	5 1 4 3 1 6	['4 3']	['V2 I6']	[]	[]	['4 3']	['V2 I6']	('c08n08_sarabande', 22)	('c08n08_sarabande', 27)
322	G	vi	13	12	4	33.3	3	1	4 2 5 #3 4 2 5 1 #7 1 5 6	['#3 4', '1 #7 1', '5 5 6']	['V6/iv IV', 'i V65 i', 'V(4) V VI']	['#3 4', '#7 1', '5 5 6']	['V6/iv IV', 'V65 i', 'V(4) V VI']	['1 #7']	['i V65']	('c08n08_sarabande', 28)	('c08n08_sarabande', 40)
323	G	I	23	19	10	52.6	7	3	4 3 2 6 7 1 6 1 5 1 2 3 4 5 4 7 1 5 1	['4 4 3 2 2', '6 7 1', '1 2 3 4 5 4', '7 1']	['IV V2 I6 ii7 V43', 'IV65 V65 I', 'I V43 I6 ii65 V IV', 'V65 I']	['6 7 1', '1 2 3 4 5', '7 1']	['IV65 V65 I', 'I V43 I6 ii65 V', 'V65 I']	['4 4 3 2 2', '5 4']	['IV V2 I6 ii7 V43', 'V IV']	('c08n08_sarabande', 41)	('c08n08_sarabande', 63)
324	G	I	9	9	4	44.4	1	3	1 3 5 3 4 3 2 1 6	['3 4 3 2 1']	['I6 IV I6 V43 I']	['3 4']	['I6 IV']	['4 3 2 1']	['IV I6 V43 I']	('c08n09_air_leger', 0)	('c08n09_air_leger', 8)
325	G	V	9	7	0	0.0	0	0	5 3 1 4 2 5 1	[]	[]	[]	[]	[]	[]	('c08n09_air_leger', 9)	('c08n09_air_leger', 17)
326	G	I	6	6	1	16.7	1	0	5 3 7 1 6 4	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('c08n09_air_leger', 18)	('c08n09_air_leger', 23)
327	G	vi	6	5	1	20.0	1	0	4 5 1 5 1	['4 5']	['ii%65 V']	['4 5']	['ii%65 V']	[]	[]	('c08n09_air_leger', 24)	('c08n09_air_leger', 29)
328	G	I	15	14	5	35.7	2	3	2 7 5 3 1 7 6 5 3 4 6 4 5 1	['1 7 6 5', '3 4', '4 5 5']	['I V6 V43/V V', 'I6 ii65', 'ii65 V V7']	['3 4', '4 5 5']	['I6 ii65', 'ii65 V V7']	['1 7 6 5']	['I V6 V43/V V']	('c08n09_air_leger', 30)	('c08n09_air_leger', 44)
329	g	i	35	31	6	19.4	5	1	1 4 1 3 1 6 4 5 #7 5 3 4 2 1 3 1 6 7 5 6 2 4 5 #7 5 3 5 1 3 1 6	['4 5', '3 3 4', '2 2 1', '6 6 7', '5 5 6', '4 5']	['ii%65 V', 'i6(11#72) i6 iv', 'ii%7 V43 i', 'VIM7 iv6 VII', 'v7 III6 VI', 'ii%65 V']	['4 5', '3 3 4', '6 6 7', '5 5 6', '4 5']	['ii%65 V', 'i6(11#72) i6 iv', 'VIM7 iv6 VII', 'v7 III6 VI', 'ii%65 V']	['2 2 1']	['ii%7 V43 i']	('c08n10_air_lentement', 0)	('c08n10_air_lentement', 34)
330	g	III	11	9	5	55.6	5	0	2 5 #5 6 7 1 4 5 1	['5 #5 6 7 1', '4 5 5']	['V III6 vi V65 I', 'ii65 V V7']	['5 #5 6 7 1', '4 5 5']	['V III6 vi V65 I', 'ii65 V V7']	[]	[]	('c08n10_air_lentement', 35)	('c08n10_air_lentement', 45)
331	g	i	7	5	1	20.0	1	0	3 1 6 4 5	['4 5']	['ii%65 V']	['4 5']	['ii%65 V']	[]	[]	('c08n10_air_lentement', 46)	('c08n10_air_lentement', 52)
332	g	v	14	12	4	33.3	2	2	1 3 1 6 4 5 3 2 1 4 5 1	['4 5', '3 2 1', '4 5 5']	['ii%65 V', 'i6 V43 i', 'ii%65 V(#64) V7']	['4 5', '4 5 5']	['ii%65 V', 'ii%65 V(#64) V7']	['3 2 1']	['i6 V43 i']	('c08n10_air_lentement', 53)	('c08n10_air_lentement', 66)
333	g	i	34	23	13	56.5	4	9	1 7 6 4 5 1 5 4 3 2 1 4 5 1 7 6 5 6 4 5 1 3 1	['1 1 1 7 6 6', '4 5', '5 5 5 4 3 3 2 1', '4 5 5', '1 1 1 7 6 6 5 6', '4 5 5']	['i iv64 ii%2 III64 VIM7 ii%43', 'ii%65 V', 'V v #vi%2 ii%65 III+7 #vi%43 V43 i', 'ii%65 V(4) V', 'i iv64 ii%2 III64 VIM7 ii%43 V ii%43', 'ii%65 V V7']	['4 5', '4 5 5', '5 6', '4 5 5']	['ii%65 V', 'ii%65 V(4) V', 'V ii%43', 'ii%65 V V7']	['1 1 1 7 6 6', '5 5 5 4 3 3 2 1', '1 1 1 7 6 6 5']	['i iv64 ii%2 III64 VIM7 ii%43', 'V v #vi%2 ii%65 III+7 #vi%43 V43 i', 'i iv64 ii%2 III64 VIM7 ii%43 V']	('c08n10_air_lentement', 67)	('c08n10_air_lentement', 100)
334	G	I	8	8	3	37.5	2	1	1 7 1 5 3 4 2 5	['1 7 1', '3 4']	['I V65 I', 'I6 IV']	['7 1', '3 4']	['V65 I', 'I6 IV']	['1 7']	['I V65']	('c08n11_air_baccantes', 0)	('c08n11_air_baccantes', 7)
335	G	V	16	15	7	46.7	2	5	7 5 1 7 6 2 5 4 3 1 7 1 4 5 1	['1 7 6', '5 4 3', '1 7 1', '4 5 5']	['I V6 vi7', 'V V2 I6', 'I V65 I', 'ii65 V V7']	['7 1', '4 5 5']	['V65 I', 'ii65 V V7']	['1 7 6', '5 4 3', '1 7']	['I V6 vi7', 'V V2 I6', 'I V65']	('c08n11_air_baccantes', 8)	('c08n11_air_baccantes', 23)
336	G	I	8	8	1	12.5	1	0	5 3 1 5 1 6 3 4	['3 4']	['I6 IV']	['3 4']	['I6 IV']	[]	[]	('c08n11_air_baccantes', 24)	('c08n11_air_baccantes', 31)
337	G	vi	10	7	1	14.3	1	0	4 2 5 1 4 5 1	['4 4 5 5']	['iv ii%65 V V7']	['4 4 5 5']	['iv ii%65 V V7']	[]	[]	('c08n11_air_baccantes', 32)	('c08n11_air_baccantes', 41)
338	G	I	16	15	3	20.0	3	0	6 4 2 5 1 6 3 1 4 #4 5 1 4 5 1	['4 #4 5', '4 5 5']	['IV V65/V V', 'ii65 V V7']	['4 #4 5', '4 5 5']	['IV V65/V V', 'ii65 V V7']	[]	[]	('c08n11_air_baccantes', 42)	('c08n11_air_baccantes', 57)
339	E	I	55	53	20	37.7	12	8	1 2 3 4 5 1 4 3 4 2 1 2 3 1 7 1 7 6 5 3 1 4 6 4 2 5 7 5 3 6 1 6 4 7 2 7 5 1 4 5 1 5 1 7 1 5 1 7 1 2 5 3 1	['1 2 3 4 5 5', '4 3 4', '2 1 2 3', '1 7 1 7 6 5', '4 5 5', '1 7 1', '1 7 1 2']	['I V43 I6 ii65 V(64) V7', 'IV I6 IV', 'V43 I V43 I6', 'I V65 I V65 V43/V V', 'IV V V7', 'I V65 I', 'I V65 I V/V']	['1 2 3 4 5 5', '3 4', '1 2 3', '7 1', '4 5 5', '7 1', '7 1 2']	['I V43 I6 ii65 V(64) V7', 'I6 IV', 'I V43 I6', 'V65 I', 'IV V V7', 'V65 I', 'V65 I V/V']	['4 3', '2 1', '1 7', '1 7 6 5', '1 7', '1 7']	['IV I6', 'V43 I', 'I V65', 'I V65 V43/V V', 'I V65', 'I V65']	('c09n01_charme', 0)	('c09n01_charme', 54)
340	E	vi	26	24	9	37.5	7	2	6 5 6 4 5 1 4 5 6 3 1 4 2 5 #7 5 1 5 3 2 3 4 5 1	['6 5 6', '4 5 5', '4 5 6', '3 2 3 4 5 5']	['VI VIM2 ii%43', 'ii%65 V V7', 'iv i64 ii%43', 'i6 V43 i6 ii%65 V V7']	['5 6', '4 5 5', '4 5 6', '2 3 4 5 5']	['VIM2 ii%43', 'ii%65 V V7', 'iv i64 ii%43', 'V43 i6 ii%65 V V7']	['6 5', '3 2']	['VI VIM2', 'i6 V43']	('c09n01_charme', 55)	('c09n01_charme', 80)
341	E	I	44	36	10	27.8	7	3	6 3 2 4 6 #4 2 5 6 7 5 1 5 1 7 1 6 3 1 4 3 4 2 5 3 1 3 5 6 7 5 1 6 4 5 1	['3 3 2', '5 6 7', '1 7 1', '4 3 4', '5 5 6 6 7', '4 5 5']	['I6 V65/IV V7/V', 'V IV6 V65', 'I V65 I', 'IV IVM2 ii6', 'V V7 vi IV6 V65', 'ii%65 V V7']	['5 6 7', '7 1', '3 4', '5 5 6 6 7', '4 5 5']	['V IV6 V65', 'V65 I', 'IVM2 ii6', 'V V7 vi IV6 V65', 'ii%65 V V7']	['3 3 2', '1 7', '4 3']	['I6 V65/IV V7/V', 'I V65', 'IV IVM2']	('c09n01_charme', 81)	('c09n01_charme', 124)
342	E	I	34	32	15	46.9	4	11	5 3 2 3 5 1 6 5 1 7 6 5 1 7 6 5 3 2 5 3 1 7 5 1 7 5 6 4 5 7 1 5	['3 2 3', '6 5', '1 7 6 5', '1 7 6 5', '3 2', '1 7 7', '1 7', '5 6 6', '4 5', '7 1']	['I6 V64 I6', 'ii43 V', 'I V6 V43/V V', 'I V6 V43/V V', 'I6 ii7', 'I V6 V65', 'I V6', 'V vi7 ii43', 'ii65 V', 'V6 I']	['2 3', '5 6 6', '4 5', '7 1']	['V64 I6', 'V vi7 ii43', 'ii65 V', 'V6 I']	['3 2', '6 5', '1 7 6 5', '1 7 6 5', '3 2', '1 7 7', '1 7']	['I6 V64', 'ii43 V', 'I V6 V43/V V', 'I V6 V43/V V', 'I6 ii7', 'I V6 V65', 'I V6']	('c09n02_lenjouement', 0)	('c09n02_lenjouement', 33)
343	E	V	40	33	7	21.2	1	6	1 7 6 5 3 6 5 3 1 5 1 5 1 5 1 4 5 1 5 1 7 3 6 2 5 1 4 3 5 1 6 1 4	['1 7 6 5 5', '6 5', '4 5', '1 1 7', '4 4 4 3']	['vi6 V6 V43/V V(4) V', 'V43/V V(4)', 'IV V', 'I vi6 vii%7', 'IVM7 ii65 V2 I6']	['4 5']	['IV V']	['1 7 6 5 5', '6 5', '1 1 7', '4 4 4 3']	['vi6 V6 V43/V V(4) V', 'V43/V V(4)', 'I vi6 vii%7', 'IVM7 ii65 V2 I6']	('c09n02_lenjouement', 34)	('c09n02_lenjouement', 73)
344	E	IV	9	7	1	14.3	1	0	4 2 3 1 5 1 3	['2 3']	['V43 I6']	['2 3']	['V43 I6']	[]	[]	('c09n02_lenjouement', 74)	('c09n02_lenjouement', 82)
345	E	ii	18	13	8	61.5	2	6	4 6 5 3 1 7 6 5 4 3 4 5 1	['6 5', '1 7 6 6 5 5 4 4 3 4 5 5']	['ii%43 V', 'i(6) v6 ii%43(4) ii%43 V7 V(64) iv7 V2 i6 ii%65 V V7']	['3 4 5 5']	['i6 ii%65 V V7']	['6 5', '1 7 6 6 5 5 4 4 3']	['ii%43 V', 'i(6) v6 ii%43(4) ii%43 V7 V(64) iv7 V2 i6']	('c09n02_lenjouement', 83)	('c09n02_lenjouement', 100)
346	E	I	15	8	1	12.5	0	1	4 6 1 4 2 1 5 1	['2 1']	['V43 I']	[]	[]	['2 1']	['V43 I']	('c09n02_lenjouement', 101)	('c09n02_lenjouement', 115)
