key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
360	E	ii	17	13	8	61.5	2	6	4 6 5 3 1 7 6 5 4 3 4 5 1	['6 5', '1 7 6 5 5 4 4 3 4 5 5']	['ii%43 V', 'i(6) v6 ii%43 V7 V(64) iv7 V2 i6 ii%65 V V7']	['3 4 5 5']	['i6 ii%65 V V7']	['6 5', '1 7 6 5 5 4 4 3']	['ii%43 V', 'i(6) v6 ii%43 V7 V(64) iv7 V2 i6']	('c09n02_lenjouement', 88)	('c09n02_lenjouement', 105)
361	E	I	14	8	1	12.5	0	1	4 6 1 4 2 1 5 1	['2 1']	['V43 I']	[]	[]	['2 1']	['V43 I']	('c09n02_lenjouement', 107)	('c09n02_lenjouement', 121)
362	E	vi	15	12	7	58.3	5	2	3 4 5 1 7 6 4 5 6 4 5 1	['3 4 4 5', '1 7 6 6', '4 5 6', '4 5 5']	['i6 iv ii6 V', 'i v6 VIM7 ii%43', 'ii%65 V ii%43', 'ii%65 V V7']	['3 4 4 5', '4 5 6', '4 5 5']	['i6 iv ii6 V', 'ii%65 V ii%43', 'ii%65 V V7']	['1 7 6 6']	['i v6 VIM7 ii%43']	('c09n02_lenjouement', 123)	('c09n02_lenjouement', 138)
363	E	I	42	32	6	18.8	1	5	1 3 5 1 7 6 5 3 5 3 1 5 1 5 1 5 1 4 5 3 5 1 7 3 6 2 5 1 4 3 5 1	['1 1 7 6 5 5', '4 5', '1 1 7', '4 4 4 3']	['I vi6 V6 V43/V V(4) V', 'ii65 V', 'I vi6 vii%7', 'IVM7 ii65 V2 I6']	['4 5']	['ii65 V']	['1 1 7 6 5 5', '1 1 7', '4 4 4 3']	['I vi6 V6 V43/V V(4) V', 'I vi6 vii%7', 'IVM7 ii65 V2 I6']	('c09n02_lenjouement', 140)	('c09n02_lenjouement', 183)
364	E	I	18	15	6	40.0	2	4	1 3 4 2 1 5 3 4 7 5 1 7 6 5 1	['3 4', '2 1', '3 4', '1 1 7 7 6 6 5']	['I6 IV', 'V43 I', 'I6 IV', 'I vi6 vii7 V6 vi7 V43/V V']	['3 4', '3 4']	['I6 IV', 'I6 IV']	['2 1', '1 1 7 7 6 6 5']	['V43 I', 'I vi6 vii7 V6 vi7 V43/V V']	('c09n03_graces', 0)	('c09n03_graces', 19)
365	E	V	16	14	2	14.3	2	0	4 2 5 7 5 1 5 6 4 2 3 1 5 1	['5 6', '2 3']	['V ii43', 'V43 I6']	['5 6', '2 3']	['V ii43', 'V43 I6']	[]	[]	('c09n03_graces', 20)	('c09n03_graces', 36)
366	E	I	7	7	3	42.9	1	2	5 4 3 4 2 5 1	['5 4 3 4']	['V V2 I6 ii65']	['3 4']	['I6 ii65']	['5 4 3']	['V V2 I6']	('c09n03_graces', 38)	('c09n03_graces', 44)
367	E	IV	10	9	3	33.3	1	2	5 3 2 1 4 7 1 5 1	['3 2 1', '7 1']	['I6 V43 I', 'V65 I']	['7 1']	['V65 I']	['3 2 1']	['I6 V43 I']	('c09n03_graces', 45)	('c09n03_graces', 55)
368	E	ii	5	3	1	33.3	1	0	4 5 1	['4 4 5']	['iv7 ii%65 V7']	['4 4 5']	['iv7 ii%65 V7']	[]	[]	('c09n03_graces', 56)	('c09n03_graces', 60)
369	E	v	12	9	3	33.3	1	2	4 3 1 6 5 1 4 5 1	['4 4 3', '6 6 5', '4 5 5']	['ii65 V2 i6', 'VIM7 ii%43 V7', 'ii%65 V(64)/I V']	['4 5 5']	['ii%65 V(64)/I V']	['4 4 3', '6 6 5']	['ii65 V2 i6', 'VIM7 ii%43 V7']	('c09n03_graces', 61)	('c09n03_graces', 72)
370	E	I	19	15	9	60.0	4	5	1 7 6 5 7 1 3 4 2 1 4 3 4 5 1	['1 1 7 7 6 6 5', '7 1', '3 4', '2 1', '4 3 4 5 5']	['I IV64 vii%7 V6 vi7 ii43 V', 'V65 I', 'I6 IV', 'V43 I', 'V2 I6 ii65 V V7']	['7 1', '3 4', '3 4 5 5']	['V65 I', 'I6 IV', 'I6 ii65 V V7']	['1 1 7 7 6 6 5', '2 1', '4 3']	['I IV64 vii%7 V6 vi7 ii43 V', 'V43 I', 'V2 I6']	('c09n03_graces', 74)	('c09n03_graces', 92)
371	E	I	12	12	5	41.7	1	4	1 3 1 4 2 1 5 6 5 3 2 1	['2 1', '5 6 5', '3 2']	['V43 I', 'V V43/V V', 'I6 V43']	['5 6']	['V V43/V']	['2 1', '6 5', '3 2']	['V43 I', 'V43/V V', 'I6 V43']	('c09n04_Lejene', 0)	('c09n04_Lejene', 11)
372	E	V	29	27	12	44.4	2	10	2 5 3 2 1 7 5 1 7 5 3 1 4 2 #4 5 3 2 1 4 3 2 1 7 1 5 1	['3 2 1 7', '1 7', '#4 #4 5', '3 2 1', '4 3 2 1 7 1']	['I6 V43 I V65', 'I V65', 'V6/V V65/V V', 'I6 V43 I', 'V2 I6 V43 I V65 I']	['#4 #4 5', '7 1']	['V6/V V65/V V', 'V65 I']	['3 2 1 7', '1 7', '3 2 1', '4 3 2 1 7']	['I6 V43 I V65', 'I V65', 'I6 V43 I', 'V2 I6 V43 I V65']	('c09n04_Lejene', 12)	('c09n04_Lejene', 42)
373	E	vi	31	29	18	62.1	4	14	5 4 3 2 1 5 1 #7 1 5 1 #7 1 #7 1 6 5 3 6 5 4 3 2 1 #7 1 5 1 4	['5 4 3 2 1', '1 #7 1', '1 #7 1 #7 1', '6 5', '6 5 4 3 2 1 #7 1']	['v V2 i6 V43 i', 'i V65 i', 'i V65 i V65 i', 'ii%43 V', 'ii%43 i64 V2 i6 V43 i V65 i']	['#7 1', '#7 1', '#7 1', '#7 1']	['V65 i', 'V65 i', 'V65 i', 'V65 i']	['5 4 3 2 1', '1 #7', '1 #7', '1 #7', '6 5', '6 5 4 3 2 1 #7']	['v V2 i6 V43 i', 'i V65', 'i V65', 'i V65', 'ii%43 V', 'ii%43 i64 V2 i6 V43 i V65']	('c09n04_Lejene', 43)	('c09n04_Lejene', 73)
374	E	V	16	15	6	40.0	2	4	4 5 3 1 5 1 7 1 7 6 5 3 1 5 1	['4 5', '1 7 1 7 6 5']	['V2 V', 'I V65 I V6 V43/V V']	['4 5', '7 1']	['V2 V', 'V65 I']	['1 7', '1 7 6 5']	['I V65', 'I V6 V43/V V']	('c09n04_Lejene', 74)	('c09n04_Lejene', 89)
375	E	I	22	17	1	5.9	0	1	1 6 4 2 7 5 3 1 4 3 5 1 3 1 3 5 1	['4 4 3 3']	['IVM7 ii6 IIIM7 I6']	[]	[]	['4 4 3 3']	['IVM7 ii6 IIIM7 I6']	('c09n04_Lejene', 90)	('c09n04_Lejene', 112)
376	E	I	28	24	13	54.2	8	5	1 7 6 5 3 4 5 1 3 2 7 1 4 6 7 1 7 1 5 1 6 7 1 5	['1 7 6 6 5 5', '3 4 5 5', '3 2', '7 1', '6 7 1 1 7 1', '6 7 1']	['I V6 vi7 IV6 V7 I64', 'I6 ii65 V(4) V', 'I6 V43', 'V65 I', 'IV6 V65 I ii2 V65 I', 'IV6 V65 I']	['3 4 5 5', '7 1', '6 7 1 1', '7 1', '6 7 1']	['I6 ii65 V(4) V', 'V65 I', 'IV6 V65 I ii2', 'V65 I', 'IV6 V65 I']	['1 7 6 6 5 5', '3 2', '1 1 7']	['I V6 vi7 IV6 V7 I64', 'I6 V43', 'I ii2 V65']	('c09n05_vivacite', 0)	('c09n05_vivacite', 29)
377	E	V	27	24	8	33.3	2	6	1 7 6 5 1 3 5 1 2 5 7 1 4 6 5 3 1 5 1 7 6 3 5 1	['1 7 6 6 5', '1 2', '7 1', '6 5', '1 7 6 6']	['I V6 vi7 IV6 V', 'I V43', 'V65 I', 'vi V', 'I V6 vi7 IV6']	['1 2', '7 1']	['I V43', 'V65 I']	['1 7 6 6 5', '6 5', '1 7 6 6']	['I V6 vi7 IV6 V', 'vi V', 'I V6 vi7 IV6']	('c09n05_vivacite', 31)	('c09n05_vivacite', 58)
378	E	vi	22	21	2	9.5	1	1	4 6 4 1 3 1 6 4 5 3 1 4 2 #7 3 1 6 4 6 5 1	['4 5', '6 5']	['ii%65 V', 'ii%43 V']	['4 5']	['ii%65 V']	['6 5']	['ii%43 V']	('c09n05_vivacite', 60)	('c09n05_vivacite', 81)
379	E	ii	14	14	4	28.6	0	4	4 2 #7 5 3 1 3 2 1 #7 2 1 #3 1	['3 2 1 #7', '2 1']	['i6 ii%7 ii%2 V65', 'V43 I']	[]	[]	['3 2 1 #7', '2 1']	['i6 ii%7 ii%2 V65', 'V43 I']	('c09n05_vivacite', 83)	('c09n05_vivacite', 96)
380	E	v	14	14	1	7.1	1	0	4 2 #7 5 3 1 4 2 5 3 1 4 5 1	['4 5']	['iv V']	['4 5']	['iv V']	[]	[]	('c09n05_vivacite', 97)	('c09n05_vivacite', 110)
381	E	I	15	12	4	33.3	3	1	5 6 4 7 2 1 6 4 5 2 7 1	['5 5 5 5 6', '2 1', '4 5', '7']	['V7 V(64) V(4) V vi7(9)', 'V43 I', 'ii65 V', 'V65']	['5 5 5 5 6', '4 5', '7']	['V7 V(64) V(4) V vi7(9)', 'ii65 V', 'V65']	['2 1']	['V43 I']	('c09n05_vivacite', 112)	('c09n05_vivacite', 127)
382	E	IV	11	11	1	9.1	1	0	2 7 1 3 5 3 6 4 1 5 1	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('c09n05_vivacite', 128)	('c09n05_vivacite', 138)
383	E	I	31	27	13	48.1	3	10	3 2 1 7 6 5 4 3 1 4 2 3 1 2 1 3 4 1 5 1 5 1 7 6 3 5 1	['3 2 1 7 6 5 4 3', '2 3', '1 2 2 1', '3 4', '1 7 6 6']	['I6 V43 I V6 V43/V V V2 I6', 'ii iii(9)', 'I ii(9) V43 I(9)', 'I6 ii65', 'I V6 vi7 IV6']	['2 3', '1 2 2', '3 4']	['ii iii(9)', 'I ii(9) V43', 'I6 ii65']	['3 2 1 7 6 5 4 3', '2 2 1', '1 7 6 6']	['I6 V43 I V6 V43/V V V2 I6', 'ii(9) V43 I(9)', 'I V6 vi7 IV6']	('c09n05_vivacite', 140)	('c09n05_vivacite', 172)
384	e	i	15	12	7	58.3	4	3	1 2 3 4 5 #3 1 4 3 2 1 5	['1 2 3 4 5', '4 4 3 2 1']	['i V43 i6 ii%65 V', 'iv IV IV2 V43 i']	['1 2 3 4 5']	['i V43 i6 ii%65 V']	['4 4 3 2 1']	['iv IV IV2 V43 i']	('c09n06_Sarabande', 0)	('c09n06_Sarabande', 14)
385	e	III	15	12	4	33.3	4	0	1 5 6 7 5 1 3 4 5 3 5 1	['5 5 6 7', '3 4 4 5']	['V(4) V vi V65', 'I6 IV ii6 V']	['5 5 6 7', '3 4 4 5']	['V(4) V vi V65', 'I6 IV ii6 V']	[]	[]	('c09n06_Sarabande', 15)	('c09n06_Sarabande', 29)
386	e	i	20	19	10	52.6	7	3	#3 4 #4 5 6 5 4 3 1 3 4 2 4 5 3 6 4 5 1	['#3 4 #4 5 6 5 4 3', '3 4', '4 5', '4 5 5']	['V65/iv IV V65/V V ii%43 i64 V2 i6', 'i6 iv', 'ii6 V', 'ii%65 V V7']	['#3 4 #4 5 6', '3 4', '4 5', '4 5 5']	['V65/iv IV V65/V V ii%43', 'i6 iv', 'ii6 V', 'ii%65 V V7']	['6 5 4 3']	['ii%43 i64 V2 i6']	('c09n06_Sarabande', 30)	('c09n06_Sarabande', 49)
387	e	i	20	20	12	60.0	4	8	1 2 3 2 1 #7 5 1 2 3 2 1 #7 5 1 #7 5 1 6 5	['1 2 3 2 1 #7', '1 2 3 2 1 #7', '1 #7', '6']	['i V43 i6 V43 i V65', 'i V43 i6 V43 i V65', 'i V65', 'ii%43']	['1 2 3', '1 2 3']	['i V43 i6', 'i V43 i6']	['3 2 1 #7', '3 2 1 #7', '1 #7', '6']	['i6 V43 i V65', 'i6 V43 i V65', 'i V65', 'ii%43']	('c09n07_douceur', 0)	('c09n07_douceur', 19)
388	e	III	20	18	9	50.0	6	3	7 #1 2 6 7 1 7 6 5 3 6 4 2 5 3 4 5 1	['7 #1 2', '6 7 1 7 6 5', '3 4 5 5']	['V6 V65/ii ii', 'IV6 V65 I viio V43/V V', 'I6 ii65 V V7']	['7 #1 2', '6 7 1', '3 4 5 5']	['V6 V65/ii ii', 'IV6 V65 I', 'I6 ii65 V V7']	['1 7 6 5']	['I viio V43/V V']	('c09n07_douceur', 21)	('c09n07_douceur', 40)
389	e	iv	18	13	5	38.5	2	3	6 5 3 1 6 4 5 1 7 6 4 5 1	['6 5', '4 5 5', '1 1 7 7 6 6', '4 5 5']	['ii%43 V', 'iv7(9) V(4) V7', 'i iv64 V7/III III64 VIM7 ii%43', 'ii%65 V(4) V7']	['4 5 5', '4 5 5']	['iv7(9) V(4) V7', 'ii%65 V(4) V7']	['6 5', '1 1 7 7 6 6']	['ii%43 V', 'i iv64 V7/III III64 VIM7 ii%43']	('c09n07_douceur', 42)	('c09n07_douceur', 59)
390	e	i	40	33	18	54.5	11	7	2 5 3 6 5 6 4 5 #3 4 2 5 3 2 3 4 5 1 2 3 #3 4 2 1 #7 7 #6 6 4 #7 1 5 1	['6 6 5 6', '4 5', '#3 4', '3 2 3 4 5 5', '1 2 2 2 3 #3 4', '2 1 #7 7 #6 6', '#7 1']	['VIM7 ii%43 i64 ii%43', 'ii%65 V', 'V65/iv iv', 'i6 V43 i6 ii%65 V(4) V7', 'i ii%7(9) V6/III V65/III III V65/IV IV', 'V43 I V6 v6 #vi%7 ii%43', 'V65 i']	['5 6', '4 5', '#3 4', '2 3 4 5 5', '1 2 2 2 3 #3 4', '#7 1']	['i64 ii%43', 'ii%65 V', 'V65/iv iv', 'V43 i6 ii%65 V(4) V7', 'i ii%7(9) V6/III V65/III III V65/IV IV', 'V65 i']	['6 6 5', '3 2', '2 1 #7 7 #6 6']	['VIM7 ii%43 i64', 'i6 V43', 'V43 I V6 v6 #vi%7 ii%43']	('c09n07_douceur', 61)	('c09n07_douceur', 101)
391	e	i	7	6	3	50.0	0	3	1 3 1 7 6 5	['1 7 6 6']	['i v6 VIM7 ii%43']	[]	[]	['1 7 6 6']	['i v6 VIM7 ii%43']	('c09n08_caetera', 0)	('c09n08_caetera', 6)
392	e	III	13	12	4	33.3	3	1	3 4 1 3 5 3 4 3 4 1 5 1	['3 4', '3 4 3 4']	['I6 IV', 'I6 IV I6 IV']	['3 4', '3 4', '3 4']	['I6 IV', 'I6 IV', 'I6 IV']	['4 3']	['IV I6']	('c09n08_caetera', 8)	('c09n08_caetera', 20)
393	e	v	11	10	6	60.0	0	6	4 3 2 5 4 3 2 1 5 1	['4 3 2', '5 4 3 2 1']	['V/VII V2/VII VII6', 'V V2 i6 V43 i']	[]	[]	['4 3 2', '5 4 3 2 1']	['V/VII V2/VII VII6', 'V V2 i6 V43 i']	('c09n08_caetera', 21)	('c09n08_caetera', 31)
394	e	i	9	8	2	25.0	2	0	6 4 2 #7 3 4 5 1	['3 4 5 5']	['i6 iv7(9) V(4) V']	['3 4 5 5']	['i6 iv7(9) V(4) V']	[]	[]	('c09n08_caetera', 32)	('c09n08_caetera', 40)
395	e	I	7	5	1	20.0	0	1	1 3 5 1 7	['1 1']	['I vi6']	[]	[]	['1 1']	['I vi6']	('c09n08_caetera', 41)	('c09n08_caetera', 49)
396	e	V	5	5	1	20.0	1	0	2 7 1 5 1	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('c09n08_caetera', 50)	('c09n08_caetera', 54)
397	e	I	20	18	4	22.2	1	3	3 1 4 2 #4 2 5 7 1 7 6 5 1 5 1 3 5 1	['7 1 7 6 5 5']	['V65 I V65 V43/V V V7']	['7 1']	['V65 I']	['1 7 6 5 5']	['I V65 V43/V V V7']	('c09n08_caetera', 55)	('c09n08_caetera', 74)
398	a	i	10	10	5	50.0	0	5	1 5 3 2 1 3 1 7 6 5	['3 2 1', '1 7 6']	['i6 V43 i', 'i v6 ii%43']	[]	[]	['3 2 1', '1 7 6']	['i6 V43 i', 'i v6 ii%43']	('c10n01_gravement', 0)	('c10n01_gravement', 9)
399	a	III	10	8	2	25.0	0	2	1 3 7 b7 6 #4 2 5	['7 b7 b7 6 6']	['V6 v6 vii%43/IV vi7 viio6/V']	[]	[]	['7 b7 b7 6 6']	['V6 v6 vii%43/IV vi7 viio6/V']	('c10n01_gravement', 10)	('c10n01_gravement', 19)
400	a	v	13	12	2	16.7	2	0	1 6 4 2 5 3 1 5 6 4 5 1	['5 6', '4 5 5']	['III+6 ii%43', 'ii%65 V V7']	['5 6', '4 5 5']	['III+6 ii%43', 'ii%65 V V7']	[]	[]	('c10n01_gravement', 20)	('c10n01_gravement', 32)
401	a	i	7	7	1	14.3	0	1	3 1 4 2 5 1 #7	['1']	['i']	[]	[]	['1']	['i']	('c10n01_gravement', 33)	('c10n01_gravement', 39)
402	a	iv	6	5	2	40.0	0	2	4 3 2 5 #3	['4 4 3 2']	['ii6 V2 i6 ii%7']	[]	[]	['4 4 3 2']	['ii6 V2 i6 ii%7']	('c10n01_gravement', 40)	('c10n01_gravement', 45)
403	a	i	27	22	9	40.9	3	6	2 1 #7 5 1 3 1 4 2 5 4 3 #7 7 6 4 5 1 4 #4 5 1	['2 1 #7', '5 4 3', '#7 7 6', '4 5 5', '4 4 4 #4 5 5 5']	['iio ii%2 V65', 'V V2 i6', 'V6 V2/iv iv6', 'ii%65 V(4) V', 'bII6 V2 iv7(9) viio7/V V(64) V V7']	['4 5 5', '4 4 4 #4 5 5 5']	['ii%65 V(4) V', 'bII6 V2 iv7(9) viio7/V V(64) V V7']	['2 1 #7', '5 4 3', '#7 7 6']	['iio ii%2 V65', 'V V2 i6', 'V6 V2/iv iv6']	('c10n01_gravement', 46)	('c10n01_gravement', 73)
404	a	i	14	12	5	41.7	1	4	1 3 #7 5 1 #7 3 2 1 #7 1 5	['1 #7', '3 3 2 1 #7 1 1']	['i V6', 'III+M7(9) i6 V43 i V65 i(4) i']	['#7 1 1']	['V65 i(4) i']	['1 #7', '3 3 2 1 #7']	['i V6', 'III+M7(9) i6 V43 i V65']	('c10n02_air', 0)	('c10n02_air', 13)
405	a	III	11	11	0	0.0	0	0	1 3 7 5 1 3 1 4 1 5 1	[]	[]	[]	[]	[]	[]	('c10n02_air', 14)	('c10n02_air', 24)
406	a	i	12	11	5	45.5	2	3	3 4 5 3 2 1 #7 3 1 5 1	['3 4 5', '3 2 1 #7']	['i6 ii%65 V', 'i6 V43 i V65']	['3 4 5']	['i6 ii%65 V']	['3 2 1 #7']	['i6 V43 i V65']	('c10n02_air', 26)	('c10n02_air', 37)
407	a	v	15	13	4	30.8	2	2	6 2 3 1 4 5 1 7 6 3 1 5 1	['2 3', '4 5 5', '1 7 6']	['II III+M7(9)', 'ii%65 V(4) V', 'i v6 ii%43']	['2 3', '4 5 5']	['II III+M7(9)', 'ii%65 V(4) V']	['1 7 6']	['i v6 ii%43']	('c10n02_air', 38)	('c10n02_air', 53)
408	a	III	8	8	0	0.0	0	0	1 5 3 1 5 3 1 5	[]	[]	[]	[]	[]	[]	('c10n02_air', 54)	('c10n02_air', 61)
409	a	iv	15	14	5	35.7	4	1	2 1 5 3 5 #7 1 5 #7 1 3 4 5 1	['2 1', '#7 1', '#7 1', '3 4 5 5']	['V43 i', 'V65 i', 'V65 i', 'i6 ii%65 V(4) V']	['#7 1', '#7 1', '3 4 5 5']	['V65 i', 'V65 i', 'i6 ii%65 V(4) V']	['2 1']	['V43 i']	('c10n02_air', 62)	('c10n02_air', 76)
410	a	i	47	44	20	45.5	6	14	6 4 1 3 1 7 6 5 1 5 3 1 3 #7 5 1 3 #7 1 3 4 5 4 5 1 7 6 5 4 3 2 3 2 1 #7 5 4 #7 5 1 6 4 5 1	['1 7 6 5', '#7 1', '3 4 5 4 5', '1 1 7 6 5 4 3 2 3 2 1 #7', '5 4', '4 5 5']	['i v6 ii%43 V', 'V65 i', 'i6 ii%65 V(64) ii%65 V', 'i iv64 i2 ii%43 i64 V2 i6 V43 i6 V43 i V65', 'V7 V2', 'ii%65 V(4) V7']	['#7 1', '3 4 5', '4 5', '2 3', '4 5 5']	['V65 i', 'i6 ii%65 V(64)', 'ii%65 V', 'V43 i6', 'ii%65 V(4) V7']	['1 7 6 5', '5 4', '1 1 7 6 5 4 3 2', '3 2 1 #7', '5 4']	['i v6 ii%43 V', 'V(64) ii%65', 'i iv64 i2 ii%43 i64 V2 i6 V43', 'i6 V43 i V65', 'V7 V2']	('c10n02_air', 77)	('c10n02_air', 123)
411	A	I	45	37	12	32.4	7	5	1 2 1 2 1 6 4 5 3 1 5 1 5 1 5 1 5 1 5 1 5 1 5 1 5 1 2 1 2 1 4 1 2 1 4 5 1	['1 2 1 2 1 1', '4 5', '1 1 2 1 2 1 1', '1 2 1', '4 5 5']	['I viio6 I viio6 I I', 'ii6 V', 'I I viio6 I viio6 I V7/IV', 'I viio6 I', 'ii6 V(64) V']	['1 2', '1 2', '4 5', '1 1 2', '1 2', '1 2', '4 5 5']	['I viio6', 'I viio6', 'ii6 V', 'I I viio6', 'I viio6', 'I viio6', 'ii6 V(64) V']	['2 1', '2 1 1', '2 1', '2 1 1', '2 1']	['viio6 I', 'viio6 I I', 'viio6 I', 'viio6 I V7/IV', 'viio6 I']	('c10n03_plainte', 0)	('c10n03_plainte', 46)
412	A	i	8	7	1	14.3	0	1	1 5 1 4 2 1 5	['2 1']	['#viio6 i']	[]	[]	['2 1']	['#viio6 i']	('c10n03_plainte', 47)	('c10n03_plainte', 54)
413	A	bIII	19	18	1	5.6	1	0	1 5 1 5 1 5 1 5 1 5 1 4 5 1 5 1 5 1	['4 5']	['ii6 V']	['4 5']	['ii6 V']	[]	[]	('c10n03_plainte', 55)	('c10n03_plainte', 74)
414	A	i	16	11	4	36.4	2	2	4 5 1 5 #7 3 2 1 4 5 1	['4 5 5', '3 2 1', '4 5']	['iio6 V V7', 'i6 #viio6 i', 'iv7 V']	['4 5 5', '4 5']	['iio6 V V7', 'iv7 V']	['3 2 1']	['i6 #viio6 i']	('c10n03_plainte', 75)	('c10n03_plainte', 91)
415	A	I	6	5	0	0.0	0	0	1 3 1 5 1	[]	[]	[]	[]	[]	[]	('c10n04_tromba', 0)	('c10n04_tromba', 5)
416	A	V	17	15	8	53.3	8	0	4 2 5 3 4 5 6 3 4 5 6 3 4 5 1	['3 4 5 5 6', '3 4 5 6', '3 4 5 5']	['I6 ii65 V iii6 vi', 'I6 IVM7(9) I64 vi', 'I6 ii65 V(4) V']	['3 4 5 5 6', '3 4 5 6', '3 4 5 5']	['I6 ii65 V iii6 vi', 'I6 IVM7(9) I64 vi', 'I6 ii65 V(4) V']	[]	[]	('c10n04_tromba', 7)	('c10n04_tromba', 24)
417	A	I	4	4	0	0.0	0	0	5 1 6 4	[]	[]	[]	[]	[]	[]	('c10n04_tromba', 26)	('c10n04_tromba', 29)
418	A	IV	6	5	2	40.0	2	0	1 2 3 5 1	['1 2 3']	['I V43 I6']	['1 2 3']	['I V43 I6']	[]	[]	('c10n04_tromba', 30)	('c10n04_tromba', 35)
419	A	I	33	32	16	50.0	7	9	4 3 2 7 1 5 7 5 2 1 7 3 2 1 7 3 4 3 4 3 4 5 6 3 4 1 3 5 1 3 5 1	['4 3 2', '7 1', '2 1 7', '3 2 1 7', '3 4 3 4 3 4 5 6', '3 4']	['IV I6 V43', 'V65 I', 'V43 I V6', 'I6 V43 I V6', 'I6 ii65 I6 ii65 I6 ii65 iii6 vi', 'I6 ii65']	['7 1', '3 4', '3 4', '3 4 5 6', '3 4']	['V65 I', 'I6 ii65', 'I6 ii65', 'I6 ii65 iii6 vi', 'I6 ii65']	['4 3 2', '2 1 7', '3 2 1 7', '4 3', '4 3']	['IV I6 V43', 'V43 I V6', 'I6 V43 I V6', 'ii65 I6', 'ii65 I6']	('c10n04_tromba', 37)	('c10n04_tromba', 73)
420	c	i	10	10	4	40.0	1	3	1 5 1 #7 1 5 #7 3 2 1	['1 #7 1', '3 2']	['i V65 i', 'i6 V43']	['#7 1']	['V65 i']	['1 #7', '3 2']	['i V65', 'i6 V43']	('c11n01_majestueusement', 0)	('c11n01_majestueusement', 9)
421	c	III	8	7	1	14.3	1	0	1 4 2 7 1 5 1	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('c11n01_majestueusement', 10)	('c11n01_majestueusement', 17)
422	c	i	15	14	6	42.9	3	3	1 5 1 #7 1 5 #7 3 2 1 3 4 5 1	['1 #7 1', '3 2 1', '3 4 5 5']	['i V65 i', 'i6 V43 i', 'i6 ii65 V V7']	['#7 1', '3 4 5 5']	['V65 i', 'i6 ii65 V V7']	['1 #7', '3 2 1']	['i V65', 'i6 V43 i']	('c11n01_majestueusement', 18)	('c11n01_majestueusement', 32)
423	c	III	13	13	5	38.5	1	4	7 5 7 1 4 6 5 7 2 4 3 2 1	['7 1', '6 5', '4 3 2']	['V6 I', 'ii43 V', 'V2 I6 V43']	['7 1']	['V6 I']	['6 5', '4 3 2']	['ii43 V', 'V2 I6 V43']	('c11n01_majestueusement', 33)	('c11n01_majestueusement', 46)
424	c	VII	7	6	3	50.0	2	1	4 3 4 5 1 4	['4 3 4 5 5']	['V2 I6 ii65 V(4) V']	['3 4 5 5']	['I6 ii65 V(4) V']	['4 3']	['V2 I6']	('c11n01_majestueusement', 47)	('c11n01_majestueusement', 54)
425	c	i	3	3	0	0.0	0	0	#7 5 1	[]	[]	[]	[]	[]	[]	('c11n01_majestueusement', 55)	('c11n01_majestueusement', 57)
426	c	v	9	8	5	62.5	2	3	2 5 #4 4 3 4 5 1	['5 #4 4 3 4 5 5']	['V V65/V V2 i6 ii65 V V7']	['3 4 5 5']	['i6 ii65 V V7']	['5 #4 4 3']	['V V65/V V2 i6']	('c11n01_majestueusement', 59)	('c11n01_majestueusement', 67)
427	c	i	20	19	7	36.8	3	4	3 2 1 3 6 5 4 7 3 6 2 5 1 2 3 6 4 5 1	['3 2 1', '6 5 4', '1 2 3', '4 5 5']	['i6 V43 i', 'VI VIM2 iv7', 'i #viio65 i6', 'ii%65 V(4) V']	['1 2 3', '4 5 5']	['i #viio65 i6', 'ii%65 V(4) V']	['3 2 1', '6 5 4']	['i6 V43 i', 'VI VIM2 iv7']	('c11n01_majestueusement', 68)	('c11n01_majestueusement', 87)
428	c	i	11	10	2	20.0	0	2	3 6 5 3 6 5 3 1 6 4	['6 5', '6 6 5']	['iv6 V', 'VIM7 ii%43 V']	[]	[]	['6 5', '6 6 5']	['iv6 V', 'VIM7 ii%43 V']	('c11n02_allemande', 0)	('c11n02_allemande', 11)
429	c	III	14	13	3	23.1	3	0	7 5 3 1 3 5 1 5 1 #1 2 7 1	['1 #1 2', '7']	['I V65/ii ii', 'V65']	['1 #1 2', '7']	['I V65/ii ii', 'V65']	[]	[]	('c11n02_allemande', 12)	('c11n02_allemande', 26)
430	c	i	9	9	3	33.3	2	1	1 2 #7 1 6 5 1 5 1	['1 2', '#7 1', '6 5']	['VIM65 iio', 'V65 i', 'ii%43 V']	['1 2', '#7 1']	['VIM65 iio', 'V65 i']	['6 5']	['ii%43 V']	('c11n02_allemande', 27)	('c11n02_allemande', 36)
431	c	iv	6	5	2	40.0	1	1	#7 3 1 2 1	['1 2 2']	['i ii%7 V43']	['1 2 2']	['i ii%7 V43']	['2 2']	['ii%7 V43']	('c11n02_allemande', 37)	('c11n02_allemande', 42)
